"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2018-09-04",0,FALSE,"1036792532389318657",TRUE,NA,NA,NA,NA,NA,2529,FALSE,"MuteH8trs","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JOEL9ONE: Nike is a huge business. They’ve calculated risk. They may even have reason to believe this will make the brand more popular…",FALSE
"2018-09-04",0,FALSE,"1036792532024193024",FALSE,NA,NA,NA,NA,NA,0,FALSE,"PaulusCavender","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","When many of Trump's campaign advisors/cabinet members (Manafort, Tillerson, Sessions, Don Jr, Kushner, Flynn, Papa… https://t.co/5006REknVS",TRUE
"2018-09-04",0,FALSE,"1036792532007444487",TRUE,NA,NA,NA,NA,NA,1952,FALSE,"jasminjames25","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @gloriaissocool: PLEASE RETWEET AND LIKE 
My mom has her own business at Phoenix market place all the way at the back, she serves nothin…",FALSE
"2018-09-04",0,FALSE,"1036792531621539840",TRUE,NA,NA,NA,NA,NA,346,FALSE,"ilovegot7bts","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @My_Boy_is_V: ซาแซงคงจองBusiness ได้นั่งคู่RM เพราะมัน7คนจะได้นั่งกับคนอื่นด้วย1คน เมเนคงไปสังเกตุกราณ์ก่อนคงรู้ว่าเป็นซาแซง เลยดันRM…",FALSE
"2018-09-04",0,FALSE,"1036792530829037568",FALSE,NA,NA,"1036787886853480448","fred_underwood","430223321",0,FALSE,"mackymcgehee","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fred_underwood @TireGuru22 @HillaryClinton You dolt, even if he was telling the truth.
He said he used to work the… https://t.co/eTkJ7Lkp6S",TRUE
"2018-09-04",0,FALSE,"1036792530816458752",TRUE,NA,NA,NA,NA,NA,154,FALSE,"MustangGirl3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kausmickey: Raising wages solves ""labor shortage"" supposedly caused by lack of immigration. This seems like a powerful vindication of t…",FALSE
"2018-09-04",0,FALSE,"1036792529385975810",TRUE,NA,NA,NA,NA,NA,14,FALSE,"vroomble","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MattKolodziej: Companies Say Trump Is Hurting Business by Limiting Legal Immigration https://t.co/9FRk9OTEMt #immigration #h1b",FALSE
"2018-09-04",0,FALSE,"1036792529046237185",TRUE,NA,NA,NA,NA,NA,19,FALSE,"Oumi2211","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @derinative: 昨日の記事より更に新情報が追加されてるな。
ＪＲ東日本、「Ｅ２３５系」運用拡大でコスト低減　横須賀、総武線快速にも投入 - SankeiBiz https://t.co/ZqSCoYVyP2",FALSE
"2018-09-04",0,FALSE,"1036792528887009281",TRUE,NA,NA,NA,NA,NA,382,FALSE,"tafl56","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Thomas1774Paine: FAMILY BUSINESS: John Kerry’s Daughter Married Iranian National; Best Man Was Son Of Iran’s Minister of Foreign Affair…",FALSE
"2018-09-04",0,FALSE,"1036792528832475136",TRUE,NA,NA,NA,NA,NA,1596,FALSE,"Steven36800535","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @OliverMcGee: Retweet if you believe @POTUS has kept his promises made to blacks.

Black unemployment is at record lows. Black business…",FALSE
"2018-09-04",0,FALSE,"1036792528719110144",FALSE,NA,NA,NA,NA,NA,0,FALSE,"dopebrick","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","business registration act 1956 (amendment 1978)",FALSE
"2018-09-04",0,FALSE,"1036792528127909888",TRUE,NA,NA,NA,NA,NA,1099,FALSE,"yfnswish","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheAxelentSethu: Dude was minding his own business😂😂😂😂 https://t.co/9THqWAFcwH",FALSE
"2018-09-04",0,FALSE,"1036792527121264640",TRUE,NA,NA,NA,NA,NA,12,FALSE,"NewEnglandEatz","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MikeSchiemer: How To Run A Profitable &amp; Debt-Free Business https://t.co/UXpUzXabEq / #Business #Sales #Finance #Success #Entrepreneur #…",FALSE
"2018-09-04",0,FALSE,"1036792526974472192",TRUE,NA,NA,NA,NA,NA,106,FALSE,"SlumberingSam","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @bhak_sala: Uncle, dictionary kholiye aur review ka matlab padhiye

And dum child aur skoda lahsun wahan bataiye jinhe inse fark padta h…",FALSE
"2018-09-04",0,FALSE,"1036792526571753473",FALSE,NA,NA,"1036367016301666305","LauraLoomer","537709549",0,FALSE,"CynthiaRosenau","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@LauraLoomer @KevinJacksonTBS 🇺🇸America🇺🇸allows all people to open whatever business they wish. If you do not want… https://t.co/3RZJavvH18",TRUE
"2018-09-04",0,FALSE,"1036792526383050757",TRUE,NA,NA,NA,NA,NA,2798,FALSE,"Karinamaria__","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dre_vercetti: lets vibe and keep everybody out our business 😏",FALSE
"2018-09-04",0,FALSE,"1036792526307553281",FALSE,NA,NA,NA,NA,NA,0,FALSE,"DavitkovAngel","<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","This Post Could Save Your #Business Double your productivity and get Results https://t.co/Dho4sJCCHy https://t.co/6w96BtCtCx",FALSE
"2018-09-04",0,FALSE,"1036792525812625409",FALSE,NA,NA,NA,NA,NA,0,FALSE,"StacheCassie","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Props to @Nike for their decision. And anyone who thinks a powerhouse business didn’t anticipate every single thing… https://t.co/suWVtGd2rC",TRUE
"2018-09-04",0,FALSE,"1036792525007159296",TRUE,NA,NA,NA,NA,NA,101,FALSE,"CurrentUserX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JulietteAkinyi: 7. White persons who take up the burden of white guilt and white privilege want to take up the cross and bear the sins…",FALSE
"2018-09-04",0,FALSE,"1036792522708668416",FALSE,NA,NA,NA,NA,NA,0,FALSE,"BadhanBaljit","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Find scripture that promises what you are asking for. If the Bible doesn't promise what you want, you don't have an… https://t.co/XrxOAXkZNI",TRUE
"2018-09-04",0,FALSE,"1036792522331148288",FALSE,NA,NA,NA,NA,NA,0,FALSE,"UnitedDigitalA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A post-holiday reminder. #smile #opportunities #business https://t.co/J1MvaLXAQD",FALSE
"2018-09-04",0,FALSE,"1036792520636878849",TRUE,NA,NA,NA,NA,NA,3015,FALSE,"Yaboit80sbaby","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jemelehill: I’m just here to remind folks that last year Colin Kaepernick was in the top 50 in NFL jersey sales, despite not being on a…",FALSE
"2018-09-04",0,FALSE,"1036792520590741505",TRUE,NA,NA,NA,NA,NA,3015,FALSE,"jenniejean","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jemelehill: I’m just here to remind folks that last year Colin Kaepernick was in the top 50 in NFL jersey sales, despite not being on a…",FALSE
"2018-09-04",0,FALSE,"1036792519667806208",TRUE,NA,NA,NA,NA,NA,3485,FALSE,"ohhhmyg","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheJose8A: I’ve been told to “please stop tweeting so much about seesaw”. You know what I really thought about it &amp; well I made the dec…",FALSE
"2018-09-04",0,FALSE,"1036792519605010432",TRUE,NA,NA,NA,NA,NA,5994,FALSE,"Cinnnamel","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @itzyramos321: My parents opened an authentic Mexican Restaurant a little over a year ago and we’re trying to get more business so if yo…",FALSE
"2018-09-04",0,FALSE,"1036792518988509184",TRUE,NA,NA,NA,NA,NA,2529,FALSE,"kyleehoffman","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JOEL9ONE: Nike is a huge business. They’ve calculated risk. They may even have reason to believe this will make the brand more popular…",FALSE
"2018-09-04",0,FALSE,"1036792518371725312",TRUE,NA,NA,NA,NA,NA,3,FALSE,"TXCowboyinCA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RIGGEDFORTRUMP: Happy Labor Day!! Finally America's economy is back on track due to the leadership and business sense of @realDonaldTru…",FALSE
"2018-09-04",0,FALSE,"1036792517361102849",TRUE,NA,NA,NA,NA,NA,9,FALSE,"Darrellcassidy1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Annettefor55: Tonight I am at the Vietnamese Fall Festival as a Candidate and it is truly great!  Truly great! @realDonaldTrump.  Proud…",FALSE
"2018-09-04",0,FALSE,"1036792517243457536",TRUE,NA,NA,NA,NA,NA,10757,FALSE,"GrimX_mst","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @krupnan: คำย่อในภาษาอังกฤษ
JIC = just in case เผื่อไว้
JK = just kidding ล้อเล่น
KIT= keep in touch ติดต่อมาบ้างนะ
KWIM = know what I m…",FALSE
"2018-09-04",0,FALSE,"1036792516530429952",TRUE,NA,NA,NA,NA,NA,45,FALSE,"ManojMayogi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ImMBM: Great @BCG paper on #AI in #Banking &amp; #Insurance from #automation, #data based decision-making and business model #innovation to…",FALSE
"2018-09-04",0,FALSE,"1036792516023017472",TRUE,NA,NA,NA,NA,NA,382,FALSE,"Bob_Laughlin","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Thomas1774Paine: FAMILY BUSINESS: John Kerry’s Daughter Married Iranian National; Best Man Was Son Of Iran’s Minister of Foreign Affair…",FALSE
"2018-09-04",0,FALSE,"1036792515817402373",TRUE,NA,NA,NA,NA,NA,5,FALSE,"TAFEeducation","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @maldwink: For goodness sake, please put a stop to this ridiculous business model that allows private providers to rip off both students…",FALSE
"2018-09-04",0,FALSE,"1036792515158990848",TRUE,NA,NA,NA,NA,NA,1106,FALSE,"KMBReferee","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @ClayTravis: Hey @Kaepernick7 when will you speak out on @nike paying overseas workers less than $3 a day to make its shoes? Look forwar…",FALSE
"2018-09-04",0,FALSE,"1036792514483769345",TRUE,NA,NA,NA,NA,NA,7,FALSE,"YrVirtualStaff","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @AnandWrites: I wondered the same thing about Goldman Sachs’s 10,000 Women program. Why merely mentor the women and use them for brandin…",FALSE
"2018-09-04",0,FALSE,"1036792513288257536",TRUE,NA,NA,NA,NA,NA,3,FALSE,"MarkPlackett1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AusWindAll: Windy winter sees drop in electricity sector emissions as #wind and #solar power puts pressure on old coal generators. 

Au…",FALSE
"2018-09-04",0,FALSE,"1036792513120497664",TRUE,NA,NA,NA,NA,NA,273,FALSE,"hirajesh1087","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrGPradhan: Folks&lt; since how long I am saying Congress has direct links and business interest with Naxals?

Read my tweet before 2014 e…",FALSE
"2018-09-04",0,FALSE,"1036792512864763904",TRUE,NA,NA,NA,NA,NA,4,FALSE,"KARAMID","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RT_com: Amazon may soon overtake Apple as world's most valuable public company

https://t.co/kq974YK6Zc https://t.co/QGEErO0XFo",FALSE
"2018-09-04",0,FALSE,"1036792512407642112",TRUE,NA,NA,NA,NA,NA,6,FALSE,"JenniferOB","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @syntaxjunkie: A Labor Day shout-out to all of my fellow freelancers, independent contractors, and small business folks who understand t…",FALSE
"2018-09-04",0,FALSE,"1036792512000737281",TRUE,NA,NA,NA,NA,NA,128,FALSE,"ccochrane64","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BridgetPhetasy: Yes please talk down to me and tell me more about how great Nike is for using their brand to be socially conscious so y…",FALSE
"2018-09-04",0,FALSE,"1036792511514193920",TRUE,NA,NA,NA,NA,NA,236,FALSE,"amplifiedloudly","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CREWcrew: Trump keeps treating the presidency like a taxpayer-funded marketing campaign for his private business. 
https://t.co/8bbFSzp…",FALSE
"2018-09-04",0,FALSE,"1036792511501615104",TRUE,NA,NA,NA,NA,NA,15249,FALSE,"TAmour_","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BajanShvm: The “Damn, mind ya business” face she gave him 😂💀 https://t.co/IzturQ0CO7",FALSE
"2018-09-04",0,FALSE,"1036792511132585985",FALSE,NA,NA,NA,NA,NA,0,FALSE,"KristyLabardee","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I am talking to the small business owners/entrepreneurs/go-getters, who regularly disrupt their schedule, ... https://t.co/VdKW9qiIhW",FALSE
"2018-09-04",0,FALSE,"1036792510297849858",TRUE,NA,NA,NA,NA,NA,4,FALSE,"idea_dingfest","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @monaeltahawy: No. Wherever there are human rights violations it is the business of us all to expose them. Rest assured that I fight to…",FALSE
"2018-09-04",0,FALSE,"1036792510083944448",TRUE,NA,NA,NA,NA,NA,3015,FALSE,"MrC2daG","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jemelehill: I’m just here to remind folks that last year Colin Kaepernick was in the top 50 in NFL jersey sales, despite not being on a…",FALSE
"2018-09-04",0,FALSE,"1036792509144358913",FALSE,NA,NA,"1036789101700165632","juStwilL24","920891279520567296",0,FALSE,"juStwilL24","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohh dba?? nakakagalit talaga.. mabagsakan sana kayo ng sangkatutak na malas nang sa ganon yung Business nyo mamalas… https://t.co/mwmwIjKfba",TRUE
"2018-09-04",0,FALSE,"1036792508770963456",TRUE,NA,NA,NA,NA,NA,5,FALSE,"storms_ahead","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @maldwink: For goodness sake, please put a stop to this ridiculous business model that allows private providers to rip off both students…",FALSE
"2018-09-04",0,FALSE,"1036792508632719360",FALSE,NA,NA,NA,NA,NA,0,FALSE,"alvinlindsay21","<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","7 Secrets to Get More Leads, Sales, Sign-Ups, Clients, how to Magically Make Money from Every Prospect You Talk To. https://t.co/WV5tCMHzyI",FALSE
"2018-09-04",0,FALSE,"1036792507483467776",TRUE,NA,NA,NA,NA,NA,1,FALSE,"SebastienSuzin","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AnnieSprinkle: https://t.co/wLfyngLFGT

Just yesterday someone said they weren't into Trump but we can't deny the #economy is booming.…",FALSE
"2018-09-04",0,FALSE,"1036792507101835264",TRUE,NA,NA,NA,NA,NA,25,FALSE,"rashidaldosari","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nytimes: NBC News Boss Andrew Lack Defends Handling of Weinstein Story https://t.co/Rzyh41x152",FALSE
"2018-09-04",0,FALSE,"1036792505621274625",TRUE,NA,NA,NA,NA,NA,1106,FALSE,"Gingerod","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ClayTravis: Hey @Kaepernick7 when will you speak out on @nike paying overseas workers less than $3 a day to make its shoes? Look forwar…",FALSE
"2018-09-04",1,FALSE,"1036792504790732800",FALSE,NA,NA,"1036770128174739457","chynaav","3633268819",0,FALSE,"okoktheweeknd","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@chynaav Let me not mind my business for a min but u would look super cute if you cut your hair super short",FALSE
"2018-09-04",0,FALSE,"1036792504019021829",FALSE,NA,NA,"1036792353724489729","cosmosavery","781672338651774976",0,FALSE,"cuddIecorbyn","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@cosmosavery @breathincorbyn i’m not cuddlejonah that is an entirely different entity that i don’t claim but you ca… https://t.co/MrYoVLLG4e",TRUE
"2018-09-04",0,FALSE,"1036792503884832768",TRUE,NA,NA,NA,NA,NA,1952,FALSE,"catchy_huh","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @gloriaissocool: PLEASE RETWEET AND LIKE 
My mom has her own business at Phoenix market place all the way at the back, she serves nothin…",FALSE
"2018-09-04",0,FALSE,"1036792503645728770",TRUE,NA,NA,NA,NA,NA,4547,FALSE,"StewVet","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealCandaceO: Congratulations to @adidas for a wonderful win in business today! 

They are proof that sometimes all you have to do is s…",FALSE
"2018-09-04",0,FALSE,"1036792503284817920",TRUE,NA,NA,NA,NA,NA,346,FALSE,"pr_purida","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @My_Boy_is_V: ซาแซงคงจองBusiness ได้นั่งคู่RM เพราะมัน7คนจะได้นั่งกับคนอื่นด้วย1คน เมเนคงไปสังเกตุกราณ์ก่อนคงรู้ว่าเป็นซาแซง เลยดันRM…",FALSE
"2018-09-04",0,FALSE,"1036792502760747008",TRUE,NA,NA,NA,NA,NA,206,FALSE,"lhgmk2","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LKipperland: The election of ""Pete Willsman"" to the #LabourNEC has sent the MSM into labelling ordinary @UKLabour members - that's care…",FALSE
"2018-09-04",0,FALSE,"1036792502177738754",TRUE,NA,NA,NA,NA,NA,15249,FALSE,"nelsito97","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BajanShvm: The “Damn, mind ya business” face she gave him 😂💀 https://t.co/IzturQ0CO7",FALSE
"2018-09-04",0,FALSE,"1036792500600549376",FALSE,NA,NA,"1036791637949796357","Dekenba1","1000116306362945536",0,FALSE,"dianesbaker1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Dekenba1 @CillizzaCNN You are so right. China has dynasties of $$ and unlimited cheap labour. They recently built… https://t.co/unRWcq6N7S",TRUE
"2018-09-04",0,FALSE,"1036792498511904769",TRUE,NA,NA,NA,NA,NA,14,FALSE,"NewEnglandEatz","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MikeSchiemer: Best Business Books For Startup Founders https://t.co/lWdJKYaLS4 / #Tech #Startup #Business #Entrepreneur #Motivation #Le…",FALSE
"2018-09-04",0,FALSE,"1036792498088239105",TRUE,NA,NA,NA,NA,NA,5,FALSE,"_Joao_Almeida10","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MarketingGurus2: #Financial #News Why it’s almost impossible to steal a Tesla (and get away with it) https://t.co/YQrYGev6f3 #Business…",FALSE
"2018-09-04",0,FALSE,"1036792498088075267",TRUE,NA,NA,NA,NA,NA,78,FALSE,"NurulIenas","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TaySayHey_Rep: When Taylor throws that skirt off, you know she means business and she’s fixing to kill us all with her vocals 💙😭 https:…",FALSE
"2018-09-04",0,FALSE,"1036792497232588801",FALSE,NA,NA,"1036685082650705920","realDonaldTrump","25073877",0,FALSE,"JimGrogan9","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realDonaldTrump Mr President, if I may state mho. The wheels of justice truly do grind slowly. Sec Sessions has mo… https://t.co/wC9RjHs3gl",TRUE
"2018-09-04",0,FALSE,"1036792497001783296",FALSE,NA,NA,"1036786010938462208","HarrySpicer4BC","615101490",0,FALSE,"ChrisOgilvieSnr","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@HarrySpicer4BC @broomstick33 Sadly, Australian media help this dodgy mob - Adani Group files plea in India high co… https://t.co/lTbLm5vjvD",TRUE
"2018-09-04",0,FALSE,"1036792496968196097",TRUE,NA,NA,NA,NA,NA,1,FALSE,"CrowdfundB0t","<a href=""http://www.bergenandcompany.com/"" rel=""nofollow"">CrowdfundB0t</a>","RT @ExportNZ: The future of investment partnerships is changing. Where do you start with looking to #crowdfund your business?@burnett_simeo…",FALSE
"2018-09-04",0,FALSE,"1036792496255369217",TRUE,NA,NA,NA,NA,NA,757,FALSE,"tinmom4","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @RogueSNRadvisor: Nike is smart, but this was inevitable. Eventually every brand &amp; business will come to realize that there's more value…",FALSE
"2018-09-04",0,FALSE,"1036792496255160320",TRUE,NA,NA,NA,NA,NA,22,FALSE,"denishiecares","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AmLiLy3: And I better not see anyone come @ me with the ""BuT tHeY diDnT StAtE iT dIrEcTlY"" you don't have business in an airport, you d…",FALSE
"2018-09-04",0,FALSE,"1036792495777243136",TRUE,NA,NA,NA,NA,NA,35363,FALSE,"alexxis_pina","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @petttyy_quotes: If you see me in math counting on my fingers mind yo business😤",FALSE
"2018-09-04",0,FALSE,"1036792495743459328",TRUE,NA,NA,NA,NA,NA,2529,FALSE,"MasonHoey","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JOEL9ONE: Nike is a huge business. They’ve calculated risk. They may even have reason to believe this will make the brand more popular…",FALSE
"2018-09-04",0,FALSE,"1036792495718322176",TRUE,NA,NA,NA,NA,NA,104,FALSE,"BalancedDogs","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @shannoncoulter: Reminder that Nike also made a very smart business when it recently pulled its iconic Niketown, one of Donald's most lu…",FALSE
"2018-09-04",1,FALSE,"1036792494816522240",FALSE,NA,NA,NA,NA,NA,0,FALSE,"dannythegodd1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Best in the business 🙌🏽 @Tieheadx https://t.co/ATRWS1yOxX",FALSE
"2018-09-04",0,FALSE,"1036792493629759488",TRUE,NA,NA,NA,NA,NA,206,FALSE,"Sisternotorious","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LKipperland: The election of ""Pete Willsman"" to the #LabourNEC has sent the MSM into labelling ordinary @UKLabour members - that's care…",FALSE
"2018-09-04",0,FALSE,"1036792493222899713",FALSE,NA,NA,NA,NA,NA,0,FALSE,"keepingupwitKIS","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Watching Tyty chug dusse from the bottle like a club promoter and minding my business https://t.co/2ckD5gB2hP",FALSE
"2018-09-04",0,FALSE,"1036792492702584832",TRUE,NA,NA,NA,NA,NA,757,FALSE,"Sunnydays180","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RogueSNRadvisor: Nike is smart, but this was inevitable. Eventually every brand &amp; business will come to realize that there's more value…",FALSE
"2018-09-04",0,FALSE,"1036792492325187584",TRUE,NA,NA,NA,NA,NA,5,FALSE,"littlefishunite","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @maldwink: For goodness sake, please put a stop to this ridiculous business model that allows private providers to rip off both students…",FALSE
"2018-09-04",0,FALSE,"1036792491419295744",TRUE,NA,NA,NA,NA,NA,112,FALSE,"DCM4440","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mikebwonder: #Nike may want to hire Kathy Griffin to get advice on how to become the victim when you commit business suicide.",FALSE
"2018-09-04",0,FALSE,"1036792487224979457",TRUE,NA,NA,NA,NA,NA,1596,FALSE,"JackieW90657048","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @OliverMcGee: Retweet if you believe @POTUS has kept his promises made to blacks.

Black unemployment is at record lows. Black business…",FALSE
"2018-09-04",0,FALSE,"1036792485802958848",TRUE,NA,NA,NA,NA,NA,1,FALSE,"Megmo808","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @auliim_: Old people: “I’ve been waiting for 3 minutes now why haven’t I been serviced yet? This is a terrible business.”
Our generation…",FALSE
"2018-09-04",0,FALSE,"1036792485740195840",FALSE,NA,NA,NA,NA,NA,0,FALSE,"lempicka26","<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","How #earn #money online! You have just met the business of the year!
https://t.co/wJCr68dUuV
Heyadoo is a professio… https://t.co/XDr8rhD9L1",TRUE
"2018-09-04",0,FALSE,"1036792485731815424",TRUE,NA,NA,NA,NA,NA,188,FALSE,"Abdulla16976092","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NatbyNature: About to handle a little business..... #raw @RondaRousey 💪♥️🥋 https://t.co/mv6z31VUxt",FALSE
"2018-09-04",0,FALSE,"1036792485522104321",TRUE,NA,NA,NA,NA,NA,4547,FALSE,"ddtrn7","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealCandaceO: Congratulations to @adidas for a wonderful win in business today! 

They are proof that sometimes all you have to do is s…",FALSE
"2018-09-04",0,FALSE,"1036792485232689155",TRUE,NA,NA,NA,NA,NA,15249,FALSE,"jendreamin","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BajanShvm: The “Damn, mind ya business” face she gave him 😂💀 https://t.co/IzturQ0CO7",FALSE
"2018-09-04",0,FALSE,"1036792485081694210",TRUE,NA,NA,NA,NA,NA,4547,FALSE,"jrizzy777","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealCandaceO: Congratulations to @adidas for a wonderful win in business today! 

They are proof that sometimes all you have to do is s…",FALSE
"2018-09-04",0,FALSE,"1036792483412422656",FALSE,NA,NA,NA,NA,NA,0,FALSE,"denmarkjobs4u","<a href=""http://callinterview.com/"" rel=""nofollow"">Callinterview.com denmark</a>","Business Analyst, Sales Operations (f/m) – based in any European country https://t.co/PynLlmKTP6 https://t.co/1LeyGQInOk",FALSE
"2018-09-04",0,FALSE,"1036792483361906689",TRUE,NA,NA,NA,NA,NA,6,FALSE,"vroomble","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MattKolodziej: Duke Business School Dean: Immigration policy is hurting US business schools  #immigration #h1b https://t.co/MS1VRIc7j2…",FALSE
